frame_len_mean,frame_len_std,nb_mac_src_distinct,pct_arp,pct_stp,arp_conflict_present,pct_tcp,pct_icmp,pct_icmp_unreachable,pct_icmp_no_response,nb_ip_dst_distinct,nb_paquets,tcp_win_mean,pct_retransmission,pct_zerowindow,pct_out_of_order,pct_rst,pct_syn,pct_syn_ack,nb_ports_dst_distinct,pct_dns,pct_dns_sans_reponse,pct_http
-0.7418728226789743,-0.9378467379422194,1.6317311297496468,-0.21895445707501052,-0.14981167732853806,-0.12693190237694835,-0.962932575282199,1.0880604575794857,-0.2568776793365986,-0.06314261604429465,-0.43258510158395724,-0.616989066092759,-0.7004948914386884,-0.6221213477673546,0.5822331942074104,-0.1295709315535242,-0.3560208342000466,-0.5297808622888421,-0.38737095493838153,-0.5864323132681468,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.7485429646930157,-0.9220402970942222,1.6317311297496468,1.3096409176044141,-0.05529858781545202,-0.12693190237694835,-1.005548564236615,0.9744454825254397,-0.2568776793365986,-0.06314261604429465,0.6645342177147651,-0.5765557908605303,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.2876395516416676,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.7418322736147684,-0.9379486575685785,1.6317311297496468,-0.21895445707501052,-0.15205809907582393,-0.12693190237694835,-0.9633423444067606,1.0888751673093389,-0.2568776793365986,-0.06314261604429465,-0.43258510158395724,-0.6112128839167263,-0.7004948914386884,-0.6221213477673546,0.5744505632951713,-0.1295709315535242,-0.35764614558324054,-0.5297808622888421,-0.38737095493838153,-0.5864323132681468,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.7422342886227518,-0.9360677966488324,-0.5062434529971204,-0.21895445707501052,-0.0329977464696668,-0.12693190237694835,-1.005548564236615,1.0880604575794857,-0.2568776793365986,-0.06314261604429465,-0.9811447612333184,-0.616989066092759,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.27150464227395954,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.6837319589851133,-0.5483437140221166,-0.5062434529971204,-0.21895445707501052,-0.21397707596932605,-0.12693190237694835,-1.005548564236615,1.0498723733407422,-0.2568776793365986,-0.06314261604429465,-0.43258510158395724,-0.3917179612274846,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.4024452213143759,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,0.10508694609023436,-0.29091754420187577,-0.3868178111743454
-0.7358523438164409,-0.8824826186582215,-0.5062434529971204,-0.21895445707501052,-0.15784263507508497,-0.12693190237694835,-1.005548564236615,1.0364282284500517,-0.2568776793365986,-0.06314261604429465,1.2130938773641262,-0.28774668205889636,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.36183132239496474,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,0.03415711957363517,-0.29091754420187577,-0.3868178111743454
-0.7403324580035298,-0.9425657137220047,-0.5062434529971204,-0.21895445707501052,-0.22616065174610028,-0.12693190237694835,-1.005548564236615,1.1157499385940977,-0.2568776793365986,-0.06314261604429465,-0.43258510158395724,-0.32817995729112515,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.4112601753282077,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.23282130514353158,-0.29091754420187577,-0.3868178111743454
-0.6863408827598447,-0.5670625806999449,-0.5062434529971204,-0.21895445707501052,-0.16467890489239487,-0.12693190237694835,-1.005548564236615,1.0008914541199405,-0.2568776793365986,-0.06314261604429465,1.2130938773641262,-0.258865771178733,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.3667774404451853,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,0.017200831079766832,-0.29091754420187577,-0.3868178111743454
-0.6922852361829782,-0.5734450412590242,-0.5062434529971204,0.30001310840256956,-0.23489836770722228,-0.12693190237694835,-1.005548564236615,1.0246438545335206,-0.2568776793365986,-0.06314261604429465,1.7616535370134874,-0.276194317706831,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.4175820110350979,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,0.027249002039095305,-0.29091754420187577,-0.3868178111743454
-0.7417924969136903,-0.938066972855151,-0.5062434529971204,-0.21895445707501052,-0.15205809907582393,-0.12693190237694835,-1.005548564236615,1.0888751673093389,-0.2568776793365986,-0.06314261604429465,0.1159745580654039,-0.3108514107630271,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.35764614558324054,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.23844782621238697,-0.29091754420187577,-0.3868178111743454
-0.7470008485681082,-0.9177443883080794,-0.5062434529971204,1.3004325117328535,-0.23847767304069306,-0.12693190237694835,-1.005548564236615,0.936210342870739,-0.2568776793365986,-0.06314261604429465,2.3102131966628483,-0.2530895890027003,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.42017167867406435,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,0.013932148960466349,-0.29091754420187577,-0.3868178111743454
-0.687282110459867,-0.48087476742675195,-0.5062434529971204,-0.21895445707501052,-0.23397575173617136,-0.12693190237694835,-1.005548564236615,1.0508267048325393,-0.2568776793365986,-0.06314261604429465,1.2130938773641262,-0.2819704998828637,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.4169144880101462,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,0.16970210896250018,-0.29091754420187577,-0.3868178111743454
-0.7393771529746775,-0.9303850458175587,-0.5062434529971204,-0.21895445707501052,-0.15056531559214345,-0.12693190237694835,-1.005548564236615,1.088333779553372,-0.2568776793365986,-0.06314261604429465,-0.43258510158395724,-0.3166275929390598,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.35656609995440836,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.09219457855808671,-0.29091754420187577,-0.3868178111743454
-0.6897873014470213,-0.48097025539152666,-0.5062434529971204,-0.21895445707501052,-0.23397575173617136,-0.12693190237694835,-1.005548564236615,1.0372751976490215,-0.2568776793365986,-0.06314261604429465,1.2130938773641262,-0.2819704998828637,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.4169144880101462,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,0.030681607025202503,1.625139980438521,-0.3868178111743454
-0.740934872431909,-0.929063295147332,-0.5062434529971204,-0.21895445707501052,-0.08998015176667716,-0.12693190237694835,-1.005548564236615,1.0486232077295283,-0.2568776793365986,-0.06314261604429465,-0.43258510158395724,-0.5014654225721055,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.31273205296961176,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,0.20247930047617155,4.725102967458347,-0.3868178111743454
-0.8555538619970288,-0.9596505778729125,-2.644218035743888,-0.21895445707501052,7.6377837132628565,-0.12693190237694835,-1.005548564236615,-1.009002387062148,-0.2568776793365986,-0.06314261604429465,-2.0782640805320405,-1.1946072836960269,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,5.278391960872412,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.7461878223828193,-0.8472428258466721,1.6317311297496468,1.8828641831092021,0.06775426889610946,-0.12693190237694835,-0.8958123926789935,0.6818869217612704,-0.2568776793365986,-0.06314261604429465,2.8587728563122097,-0.7498412561415106,-0.7004948914386884,-0.6221213477673546,1.8570281376329385,-0.1295709315535242,-0.19860942673770954,-0.5297808622888421,-0.38737095493838153,-0.4014489960451835,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.7338213961183999,-0.8411814203554027,1.6317311297496468,0.5741846524284623,-0.156423786622437,-0.12693190237694835,-1.005548564236615,1.0287096223537793,-0.2568776793365986,-0.06314261604429465,0.6645342177147651,-0.599660519564661,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.36080476959208974,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.7411233124132002,-0.939026070725413,-0.5062434529971204,-0.21895445707501052,-0.029562042620876996,-0.12693190237694835,-1.005548564236615,1.1086198972328352,-0.2568776793365986,-0.06314261604429465,-1.5297044208826795,-0.6227652482687918,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.2690188719231926,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.743158413818636,-0.9349086951411686,-0.5062434529971204,-0.21895445707501052,-0.156423786622437,-0.12693190237694835,-1.005548564236615,1.049292571943839,-0.2568776793365986,-0.06314261604429465,0.1159745580654039,-0.599660519564661,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.36080476959208974,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.741089646467456,-0.9391244014908929,-0.5062434529971204,-0.21895445707501052,-0.0329977464696668,-0.12693190237694835,-1.005548564236615,1.109242910555664,-0.2568776793365986,-0.06314261604429465,-1.5297044208826795,-0.616989066092759,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.27150464227395954,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.741089646467456,-0.9391244014908929,-0.5062434529971204,-0.21895445707501052,-0.14981167732853806,-0.12693190237694835,-1.005548564236615,1.109242910555664,-0.2568776793365986,-0.06314261604429465,-0.9811447612333184,-0.616989066092759,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.3560208342000466,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.7418919386663855,-0.9375532472589742,-0.5062434529971204,-0.21895445707501052,-0.036367379090596216,-0.12693190237694835,-1.005548564236615,1.0888751673093389,-0.2568776793365986,-0.06314261604429465,-0.9811447612333184,-0.6112128839167263,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.2739426093487508,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.7438017885567207,-0.930752141099831,-0.5062434529971204,0.5817383582332589,-0.1542617318374475,-0.12693190237694835,-1.005548564236615,1.0688953810772295,-0.2568776793365986,-0.06314261604429465,-0.43258510158395724,-0.6054367017406938,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.35924049865437385,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.741089646467456,-0.9391244014908929,-0.5062434529971204,-0.21895445707501052,-0.0329977464696668,-0.12693190237694835,-1.005548564236615,1.109242910555664,-0.2568776793365986,-0.06314261604429465,-1.5297044208826795,-0.616989066092759,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.27150464227395954,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.7442121211453084,-0.9327889109115135,1.6317311297496468,-0.21895445707501052,-0.156423786622437,-0.12693190237694835,-0.9641386881771353,1.0287096223537793,-0.2568776793365986,-0.06314261604429465,0.6645342177147651,-0.599660519564661,-0.7004948914386884,-0.6221213477673546,0.559325827748733,-0.1295709315535242,-0.36080476959208974,-0.5297808622888421,-0.38737095493838153,-0.5864323132681468,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.7456170642475383,-0.9280492970772164,1.6317311297496468,0.5741846524284623,-0.04291591041051458,-0.12693190237694835,-0.9641386881771353,1.0287096223537793,-0.2568776793365986,-0.06314261604429465,0.6645342177147651,-0.599660519564661,-0.7004948914386884,-0.6221213477673546,0.559325827748733,-0.1295709315535242,-0.2786805453620237,-0.5297808622888421,-0.38737095493838153,-0.5864323132681468,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.7216953186939852,-0.8133377412369885,-0.5062434529971204,-0.21895445707501052,-0.15205809907582393,-0.12693190237694835,-1.005548564236615,1.0678963917656237,-0.2568776793365986,-0.06314261604429465,-0.43258510158395724,-0.6112128839167263,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.35764614558324054,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.7411233124132002,-0.939026070725413,-0.5062434529971204,-0.21895445707501052,-0.029562042620876996,-0.12693190237694835,-1.005548564236615,1.1086198972328352,-0.2568776793365986,-0.06314261604429465,-1.5297044208826795,-0.6227652482687918,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.2690188719231926,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.741089646467456,-0.9391244014908929,-0.5062434529971204,-0.21895445707501052,-0.14981167732853806,-0.12693190237694835,-1.005548564236615,1.109242910555664,-0.2568776793365986,-0.06314261604429465,-0.9811447612333184,-0.616989066092759,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.3560208342000466,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.7445633569208661,-0.9297770885568162,-0.5062434529971204,0.5741846524284623,-0.04291591041051458,-0.12693190237694835,-1.005548564236615,1.049292571943839,-0.2568776793365986,-0.06314261604429465,0.1159745580654039,-0.599660519564661,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.2786805453620237,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.7423834650439933,-0.9362022377437385,-0.5062434529971204,-0.21895445707501052,-0.1542617318374475,-0.12693190237694835,-1.005548564236615,1.0688953810772295,-0.2568776793365986,-0.06314261604429465,-0.43258510158395724,-0.6054367017406938,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.35924049865437385,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.741089646467456,-0.9391244014908929,-0.5062434529971204,-0.21895445707501052,-0.0329977464696668,-0.12693190237694835,-1.005548564236615,1.109242910555664,-0.2568776793365986,-0.06314261604429465,-1.5297044208826795,-0.616989066092759,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.27150464227395954,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.741089646467456,-0.9391244014908929,-0.5062434529971204,-0.21895445707501052,-0.14981167732853806,-0.12693190237694835,-1.005548564236615,1.109242910555664,-0.2568776793365986,-0.06314261604429465,-0.9811447612333184,-0.616989066092759,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.3560208342000466,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.5254004007239882,-0.29091754420187577,-0.3868178111743454
-0.6302586270907249,-0.386228886096749,-0.5062434529971204,-0.21895445707501052,-0.131023422714874,-0.12693190237694835,-1.005548564236615,1.0354746477435195,-0.2568776793365986,-0.06314261604429465,-0.43258510158395724,-0.38594177905145194,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.3424273208133337,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.21236122852951556,-0.29091754420187577,-0.3868178111743454
-0.74105855262283,-0.9401801666012436,-0.5062434529971204,-0.21895445707501052,-0.22819005674352208,-0.12693190237694835,-1.005548564236615,1.1024098612085098,-0.2568776793365986,-0.06314261604429465,0.1159745580654039,-0.3166275929390598,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.41272847265367885,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,-0.23659651928005385,-0.29091754420187577,-0.3868178111743454
-0.7402747833063211,-0.9323034271879111,-0.5062434529971204,-0.21895445707501052,-0.14905314530997446,-0.12693190237694835,-1.005548564236615,1.073617876004819,-0.2568776793365986,-0.06314261604429465,-0.43258510158395724,-0.32240377511509244,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.35547202775896847,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,0.055958061922891524,-0.29091754420187577,-0.3868178111743454
-0.7428588089748892,-0.9267563026516932,-0.5062434529971204,0.30323650943038377,-0.23397575173617136,-0.12693190237694835,-1.005548564236615,1.0237236904655038,-0.2568776793365986,-0.06314261604429465,1.7616535370134874,-0.2819704998828637,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.4169144880101462,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,0.030681607025202503,-0.29091754420187577,-0.3868178111743454
-0.6899266807230362,-0.5703404565983201,-0.5062434529971204,-0.21895445707501052,-0.156423786622437,-0.12693190237694835,-1.005548564236615,1.049292571943839,-0.2568776793365986,-0.06314261604429465,-0.43258510158395724,-0.29352286423492907,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.36080476959208974,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,0.037676349261041214,-0.29091754420187577,-0.3868178111743454
-0.6790617638893675,-0.5629180418669846,-0.5062434529971204,-0.21895445707501052,-0.23847767304069306,-0.12693190237694835,-1.005548564236615,1.0019269891522555,-0.2568776793365986,-0.06314261604429465,0.6645342177147651,-0.2530895890027003,-0.7008946524369576,-0.6221213477673546,-0.2271604206659311,-0.1295709315535242,-0.42017167867406435,-0.5297808622888421,-0.38737095493838153,-0.9563989477140734,0.2835984238026958,-0.29091754420187577,-0.3868178111743454
-0.7486425128005267,-0.9162010641498217,1.6317311297496468,1.2646822301138445,-0.1711130411910377,-0.12693190237694835,-0.9797282885759983,0.9032747060284732,-0.2568776793365986,-0.06314261604429465,2.3102131966628483,-0.2299848602985696,-0.7004948914386884,-0.6221213477673546,0.26323688716909116,-0.1295709315535242,-0.3714326103748034,-0.5297808622888421,-0.38737095493838153,-0.5864323132681468,0.0012419713208318944,-0.29091754420187577,-0.3868178111743454
